user_id,target_id,view_count,click_count,bookmark_flag,join_flag,submit_flag,last_interaction_at
U-0026,hack-3-1,0,2,0,0,0,2026-03-24 14:54:11.629+00
U-0026,INV-824039,0,0,0,0,0,2026-03-28 10:38:36.273+00
U-0026,Team-U-0026-786,0,0,0,0,0,2026-03-01 13:56:13.174+00
U-0026,/team/T-005/manage,0,0,0,0,0,2026-03-19 08:40:37.216+00
U-0026,Blockchain,0,0,0,0,0,2026-03-17 14:37:53.149+00
U-0026,team,0,0,0,0,0,2026-03-23 05:15:38.507+00
U-0026,INV-783300,0,0,0,0,0,2026-03-05 14:11:32.26+00
U-0026,T-030,0,5,0,0,0,2026-03-05 02:43:56.507+00
U-0026,true,0,0,0,0,0,2026-03-28 07:52:04.81+00
U-0026,T-019,0,1,0,0,0,2026-03-26 09:40:02.14+00
U-0026,/team/T-019/manage,0,0,0,0,0,2026-03-26 09:38:15.14+00
U-0026,hack-7,0,1,0,0,0,2026-03-24 06:33:11.693+00
U-0026,hack-10-1,5,6,0,1,1,2026-03-24 03:37:52.492+00
U-0026,false,0,0,0,0,0,2026-03-16 08:04:03.188+00
U-0026,T-7232,0,0,0,0,0,2026-03-21 03:24:20.769+00
U-0026,/profile/notifications,0,0,0,0,0,2026-03-28 12:32:52.265+00
U-0026,hack-5-2,4,7,0,0,0,2026-03-25 14:12:06.474+00
U-0026,fallback-invite_response,0,0,0,0,0,2026-03-25 14:12:33.474+00
U-0026,hack-15,1,1,0,0,0,2026-03-21 06:45:18.458+00
U-0026,T-013,0,3,0,1,0,2026-03-27 11:41:24.036+00
U-0026,T-4189,0,0,0,0,0,2026-03-26 13:05:49.781+00
U-0026,Team-U-0026-777,0,0,0,0,0,2026-03-21 03:23:26.769+00
U-0026,Data,0,0,0,0,0,2026-03-24 14:50:00.629+00
U-0026,hack-9-1,4,6,0,0,0,2026-03-24 19:26:35.438+00
U-0026,T-006,0,1,0,0,0,2026-03-01 13:46:16.174+00
U-0026,INV-529569,0,0,0,0,0,2026-03-23 11:15:47.696+00
U-0026,user,0,0,0,0,0,2026-03-28 07:50:39.81+00
U-0026,T-002,0,2,0,1,0,2026-03-28 10:39:42.273+00
U-0026,INV-734286,0,0,0,0,0,2026-03-18 14:46:50.316+00
U-0026,T-9353,0,0,0,0,0,2026-03-19 09:44:13.847+00
U-0026,/camp,0,0,0,0,0,2026-03-28 09:19:31.827+00
U-0026,T-015,0,2,0,0,0,2026-03-27 11:43:50.036+00
U-0026,hack-5,4,7,1,0,0,2026-03-24 12:07:05.733+00
U-0026,hack-2-2,7,7,0,1,1,2026-03-24 14:59:07.629+00
U-0026,/matcher,0,0,0,0,0,2026-03-28 07:50:18.81+00
U-0026,T-003,0,0,0,0,0,2026-03-19 13:15:21.333+00
U-0026,hack-8-1,6,7,0,1,0,2026-03-26 01:24:18.727+00
U-0026,hack-3-2,9,11,1,1,0,2026-03-27 11:37:00.036+00
U-0026,Cloud,0,0,0,0,0,2026-03-22 14:34:24.804+00
U-0026,Team-U-0026-374,0,0,0,0,0,2026-03-26 13:04:50.781+00
U-0026,T-020,0,0,0,1,0,2026-03-21 11:30:48.301+00
U-0026,Web,0,0,0,0,0,2026-03-25 13:56:16.474+00
U-0026,fallback-team_create_attempt,0,0,0,0,0,2026-03-16 10:38:33.664+00
U-0026,fallback-page_view,0,0,0,0,0,2026-03-24 13:36:33.637+00
U-0026,T-017,0,4,0,1,0,2026-03-21 03:10:00.769+00
U-0026,chatbot_room,0,0,0,0,0,2026-03-27 13:33:28.209+00
U-0026,INV-289563,0,0,0,0,0,2026-03-28 12:34:38.265+00
U-0026,T-016,0,0,0,0,0,2026-03-26 07:52:33.469+00
U-0026,INV-844489,0,0,0,0,0,2026-03-04 11:46:13.792+00
U-0026,T-6259,0,0,0,0,0,2026-03-01 13:56:55.174+00
U-0026,hack-4-1,2,3,1,0,0,2026-03-24 11:56:35.239+00
U-0026,hackathons_list,0,0,0,0,0,2026-03-26 05:18:32.54+00
U-0026,fallback-team_request_create,0,0,0,0,0,2026-03-26 12:07:44.361+00
U-0026,T-4795,0,0,0,0,0,2026-03-15 02:25:44.777+00
U-0026,T-011,0,6,0,0,0,2026-03-26 11:53:04.26+00
U-0026,hack-4-2,4,9,0,0,0,2026-03-25 14:06:41.474+00
U-0026,hack-11,0,1,0,0,0,2026-03-26 11:36:14.26+00
U-0026,hack-12,1,3,0,0,0,2026-03-26 05:23:27.54+00
U-0026,/team/T-009/manage,0,0,0,0,0,2026-03-20 09:20:59.178+00
U-0026,hack-2-1,1,1,0,0,0,2026-03-24 06:43:13.693+00
U-0026,INV-532169,0,0,0,0,0,2026-03-14 01:50:08.674+00
U-0026,/submit/hack-8-1,0,0,0,0,0,2026-02-28 13:03:17.268+00
U-0026,hack-9,0,1,0,0,1,2026-03-27 13:15:53.479+00
U-0026,ended,0,0,0,0,0,2026-03-26 05:16:58.54+00
U-0026,fallback-team_request_cancel,0,0,0,0,0,2026-03-23 05:17:51.507+00
U-0026,AI,0,0,0,0,0,2026-03-22 13:49:29.73+00
U-0026,hack-13,1,1,0,0,0,2026-03-24 12:21:52.647+00
U-0026,T-001,0,0,0,0,0,2026-03-20 02:12:22.296+00
U-0026,all,0,0,0,0,0,2026-03-27 13:52:21.076+00
U-0026,T-009,0,2,0,0,0,2026-03-21 11:30:01.301+00
U-0026,T-029,0,6,0,0,0,2026-03-28 09:28:52.827+00
U-0026,ongoing,0,0,0,0,0,2026-03-18 06:16:50.329+00
U-0026,/team/T-006/manage,0,0,0,0,0,2026-03-24 08:43:02.849+00
U-0026,hack-10,0,1,0,0,0,2026-03-10 13:25:00.622+00
U-0026,/team/T-012/manage,0,0,0,0,0,2026-03-10 11:50:37.294+00
U-0026,Team-U-0026-141,0,0,0,0,0,2026-03-19 09:43:26.847+00
U-0026,Team-U-0026-888,0,0,0,0,0,2026-03-01 11:31:37.085+00
U-0026,hack-6,2,8,0,0,0,2026-03-24 14:59:59.999+00
U-0026,hack-6-2,4,7,1,1,0,2026-03-28 06:01:06.685+00
U-0026,open,0,0,0,0,0,2026-03-26 11:36:41.26+00
U-0026,T-007,0,2,0,0,0,2026-03-27 08:36:11.892+00
U-0026,/submit/hack-10-1,0,0,0,0,0,2026-03-24 03:36:14.492+00
U-0026,hack-6-1,1,1,0,0,0,2026-03-22 13:57:12.73+00
U-0026,T-026,0,7,0,0,0,2026-03-28 02:01:48.711+00
U-0026,/submit/hack-9,0,0,0,0,0,2026-03-27 13:13:42.479+00
U-0026,T-018,0,0,0,0,0,2026-03-25 07:26:43.09+00
U-0026,/hackathons,0,0,0,0,0,2026-03-25 13:55:27.474+00
U-0026,T-005,0,1,0,1,0,2026-03-19 08:44:20.216+00
U-0026,T-014,0,3,0,1,0,2026-03-20 14:31:19.558+00
U-0026,/team/T-002/manage,0,0,0,0,0,2026-03-13 14:03:39.655+00
U-0026,T-004,0,2,0,0,0,2026-03-16 12:07:49.207+00
U-0026,/team/T-007/manage,0,0,0,0,0,2026-03-27 08:32:43.892+00
U-0026,/chat,0,0,0,0,0,2026-03-26 12:03:34.361+00
U-0026,/team/T-018/manage,0,0,0,0,0,2026-03-25 07:22:36.09+00
U-0026,T-027,0,4,0,0,0,2026-03-28 10:40:44.273+00
U-0026,Team-U-0026-564,0,0,0,0,0,2026-03-15 02:24:10.777+00
U-0027,T-001,0,0,0,0,0,2026-03-09 04:05:02.277+00
U-0027,ongoing,0,0,0,0,0,2026-03-07 06:08:45.65+00
U-0027,/submit/hack-7-1,0,0,0,0,0,2026-03-03 02:20:24.387+00
U-0027,user,0,0,0,0,0,2026-03-19 03:06:53.297+00
U-0027,hack-2,1,3,0,1,0,2026-03-26 21:35:42.637+00
U-0027,T-027,0,4,0,0,0,2026-03-27 07:06:44.802+00
U-0027,T-026,0,1,0,0,0,2026-03-18 12:13:01.066+00
U-0027,hack-5-1,0,1,0,0,0,2026-03-19 03:08:27.297+00
U-0027,Cloud,0,0,0,0,0,2026-03-26 17:29:37.57+00
U-0027,hack-10-1,0,1,0,0,0,2026-03-13 05:33:12.194+00
U-0027,T-018,0,2,0,0,0,2026-03-08 16:13:27.238+00
U-0027,T-002,0,0,0,0,0,2026-03-18 02:07:35.002+00
U-0027,hack-3-1,0,0,0,0,0,2026-03-07 18:38:19.771+00
U-0027,hack-4,2,1,1,0,0,2026-03-27 02:08:48.735+00
U-0027,/team/T-016/manage,0,0,0,0,0,2026-03-13 04:46:59.407+00
U-0027,hack-5,1,0,0,0,0,2026-03-26 17:34:50.57+00
U-0027,T-028,0,0,0,0,0,2026-03-16 14:46:06.442+00
U-0027,hack-6-2,1,1,0,1,0,2026-03-07 06:20:03.65+00
U-0027,hack-9-1,1,0,0,1,0,2026-03-26 17:41:32.57+00
U-0027,hack-15,0,0,0,0,0,2026-03-19 14:59:59.999+00
U-0027,T-015,0,1,0,0,0,2026-03-16 07:42:14.576+00
U-0027,/camp,0,0,0,0,0,2026-03-18 12:03:26.066+00
U-0027,hack-9,1,1,0,0,0,2026-03-17 19:16:11.456+00
U-0027,/matcher,0,0,0,0,0,2026-03-19 14:59:17.695+00
U-0027,hack-12,0,0,0,0,0,2026-03-19 11:54:44.826+00
U-0027,/submit/hack-4-2,0,0,0,0,0,2026-03-28 23:12:47.775+00
U-0027,hack-3-2,0,2,1,0,0,2026-03-12 12:24:51.346+00
U-0027,INV-730274,0,0,0,0,0,2026-03-07 10:59:49.295+00
U-0027,hack-8-1,1,2,0,0,0,2026-03-19 14:36:54.458+00
U-0027,T-013,0,1,0,0,0,2026-03-18 10:24:30.829+00
U-0027,hack-3,3,3,1,1,0,2026-03-27 06:40:44.802+00
U-0027,fallback-chatbot_response,0,0,0,0,0,2026-03-26 20:03:43.445+00
U-0027,T-030,0,5,0,0,0,2026-03-12 21:41:39.112+00
U-0027,/team/T-001/manage,0,0,0,0,0,2026-03-09 03:59:50.277+00
U-0027,T-004,0,1,0,0,0,2026-03-16 07:59:11.576+00
U-0027,ended,0,0,0,0,0,2026-03-27 02:03:54.735+00
U-0027,chatbot_room,0,0,0,0,0,2026-03-18 11:54:03.836+00
U-0027,T-019,0,2,0,0,0,2026-03-18 10:27:02.867+00
U-0027,/profile/notifications,0,0,0,0,0,2026-03-18 13:41:51.772+00
U-0027,all,0,0,0,0,0,2026-03-26 21:31:50.637+00
U-0027,hack-7-1,1,1,0,1,0,2026-03-18 10:19:08.829+00
U-0027,hack-10,1,1,0,0,0,2026-03-09 12:20:51.507+00
U-0027,hack-4-2,0,2,0,1,1,2026-03-28 23:14:03.775+00
U-0027,/chat,0,0,0,0,0,2026-03-18 11:50:57.836+00
U-0027,Data,0,0,0,0,0,2026-03-09 12:16:35.507+00
U-0027,Web,0,0,0,0,0,2026-03-27 02:04:22.735+00
U-0027,/hackathons,0,0,0,0,0,2026-03-27 02:03:46.735+00
U-0027,T-005,0,1,0,0,0,2026-03-08 16:01:39.238+00
U-0027,hack-6,1,2,0,0,0,2026-03-26 21:41:25.637+00
U-0027,hack-14,1,1,0,0,0,2026-03-27 02:13:03.735+00
U-0027,T-011,0,1,0,0,0,2026-03-17 19:31:59.456+00
U-0027,closed,0,0,0,0,0,2026-03-07 18:36:32.771+00
U-0027,/team/T-004/manage,0,0,0,0,0,2026-03-13 05:06:11.758+00
U-0027,hack-5-2,2,2,0,0,0,2026-03-26 17:37:53.57+00
U-0027,hack-2-2,1,1,0,0,0,2026-03-27 02:15:42.735+00
U-0027,true,0,0,0,0,0,2026-03-19 14:59:59.999+00
U-0027,team,0,0,0,0,0,2026-03-19 14:59:25.695+00
U-0027,T-016,0,1,0,0,0,2026-03-13 04:50:51.407+00
U-0027,false,0,0,0,0,0,2026-03-02 15:10:52.433+00
U-0027,hackathons_list,0,0,0,0,0,2026-03-26 21:33:20.637+00
U-0027,T-008,0,0,0,0,0,2026-03-19 14:59:59.999+00
U-0027,hack-6-1,0,0,0,0,0,2026-03-02 15:11:00.433+00
U-0028,Cloud,0,0,0,0,0,2026-03-25 09:13:12.149+00
U-0028,hack-3-1,2,2,0,0,0,2026-03-28 14:12:12.337+00
U-0028,Team-U-0028-601,0,0,0,0,0,2026-03-19 11:34:10.053+00
U-0028,T-027,0,11,0,0,0,2026-03-28 12:22:45.889+00
U-0028,/team/T-015/manage,0,0,0,0,0,2026-03-16 11:49:40.059+00
U-0028,fallback-recommendation_click,0,0,0,0,0,2026-03-08 14:54:14.253+00
U-0028,hack-6-1,0,0,0,0,0,2026-03-02 06:28:10.403+00
U-0028,/team/T-029/manage,0,0,0,0,0,2026-03-12 03:52:18.155+00
U-0028,T-009,0,1,0,0,0,2026-03-20 11:28:10.484+00
U-0028,hack-4,1,5,0,0,0,2026-03-27 11:11:39.629+00
U-0028,T-007,0,4,0,1,0,2026-03-28 09:02:51.822+00
U-0028,AI,0,0,0,0,0,2026-03-17 06:06:28.555+00
U-0028,hack-5-2,8,6,1,1,0,2026-03-28 13:28:45.19+00
U-0028,T-010,0,4,0,1,0,2026-03-26 22:07:53.315+00
U-0028,T-002,0,2,0,0,0,2026-03-28 10:23:56.464+00
U-0028,T-013,0,1,0,0,0,2026-03-24 04:08:04.422+00
U-0028,T-001,0,1,0,0,0,2026-02-28 14:19:50.539+00
U-0028,all,0,0,0,0,0,2026-03-28 12:13:45.793+00
U-0028,user,0,0,0,0,0,2026-03-28 11:52:10.015+00
U-0028,Blockchain,0,0,0,0,0,2026-03-25 02:30:11.622+00
U-0028,T-011,0,5,0,0,0,2026-03-27 10:32:53.121+00
U-0028,hack-3-2,1,4,0,0,1,2026-03-27 14:48:39.582+00
U-0028,T-017,0,2,0,1,0,2026-03-23 02:26:43.468+00
U-0028,open,0,0,0,0,0,2026-03-18 05:35:36.572+00
U-0028,hack-15,1,1,0,0,1,2026-03-28 14:11:19.337+00
U-0028,hack-2-1,1,0,1,0,0,2026-03-26 12:21:45.423+00
U-0028,chatbot_room,0,0,0,0,0,2026-03-28 06:47:17.894+00
U-0028,hack-2,4,3,0,0,1,2026-03-25 05:31:18.841+00
U-0028,hack-4-1,0,0,0,0,0,2026-03-12 09:39:07.338+00
U-0028,T-004,0,2,0,0,0,2026-03-23 17:51:19.171+00
U-0028,/profile/notifications,0,0,0,0,0,2026-03-27 00:29:02.897+00
U-0028,ended,0,0,0,0,0,2026-03-28 07:00:32.7+00
U-0028,T-029,0,6,0,0,0,2026-03-18 21:15:18.25+00
U-0028,hack-9-1,1,4,0,0,0,2026-03-23 03:41:37.599+00
U-0028,INV-883020,0,0,0,0,0,2026-03-17 14:54:06.87+00
U-0028,Team-U-0028-319,0,0,0,0,0,2026-03-05 14:45:42.742+00
U-0028,T-019,0,1,0,0,0,2026-03-27 11:58:11.142+00
U-0028,Team-U-0028-698,0,0,0,0,0,2026-03-24 04:09:08.422+00
U-0028,T-030,0,14,0,0,0,2026-03-28 12:52:27.793+00
U-0028,hack-10-1,7,6,0,1,0,2026-03-25 02:33:20.622+00
U-0028,/team/T-018/manage,0,0,0,0,0,2026-03-22 02:29:02.809+00
U-0028,fallback-team_recruit_toggle,0,0,0,0,0,2026-03-26 10:30:39.11+00
U-0028,INV-145974,0,0,0,0,0,2026-03-17 03:25:18.179+00
U-0028,/team/T-002/manage,0,0,0,0,0,2026-03-16 14:48:18.658+00
U-0028,hack-4-2,5,5,0,1,0,2026-03-27 13:34:07.328+00
U-0028,hack-8-1,5,7,0,1,1,2026-03-28 07:08:01.7+00
U-0028,T-5394,0,0,0,0,0,2026-03-07 07:55:34.525+00
U-0028,T-018,0,1,0,0,0,2026-03-28 10:34:10.464+00
U-0028,closed,0,0,0,0,0,2026-03-25 11:23:22.01+00
U-0028,INV-396474,0,0,0,0,0,2026-03-02 07:16:30.594+00
U-0028,/submit/hack-5-1,0,0,0,0,0,2026-03-09 14:33:09.552+00
U-0028,T-020,0,4,0,0,0,2026-03-27 12:05:36.142+00
U-0028,/submit/hack-2-2,0,0,0,0,0,2026-03-18 12:50:28.104+00
U-0028,T-012,0,2,0,0,0,2026-03-27 12:12:41.142+00
U-0028,T-014,0,1,0,0,0,2026-03-19 11:33:51.053+00
U-0028,/submit/hack-4,0,0,0,0,0,2026-03-22 13:10:22.045+00
U-0028,Team-U-0028-233,0,0,0,0,0,2026-03-07 07:55:01.525+00
U-0028,/hackathons,0,0,0,0,0,2026-03-26 10:33:40.451+00
U-0028,Team-U-0028-968,0,0,0,0,0,2026-03-28 12:52:55.793+00
U-0028,hack-5,5,5,1,0,0,2026-03-25 02:35:59.622+00
U-0028,hack-2-2,2,5,1,1,1,2026-03-27 14:48:27.582+00
U-0028,hack-7-1,7,10,1,1,1,2026-03-27 12:09:30.703+00
U-0028,T-2846,0,0,0,0,0,2026-03-05 14:46:21.742+00
U-0028,/team/T-028/manage,0,0,0,0,0,2026-03-17 10:45:36.881+00
U-0028,/camp,0,0,0,0,0,2026-03-27 11:10:32.629+00
U-0028,T-003,0,1,0,0,0,2026-03-24 05:56:16.107+00
U-0028,fallback-chatbot_response,0,0,0,0,0,2026-03-17 10:46:10.881+00
U-0028,INV-147656,0,0,0,0,0,2026-03-18 16:09:37.546+00
U-0028,/team/T-026/manage,0,0,0,0,0,2026-03-15 10:36:39.333+00
U-0028,/submit/hack-3,0,0,0,0,0,2026-03-26 10:27:18.437+00
U-0028,team,0,0,0,0,0,2026-03-26 10:27:25.11+00
U-0028,hack-13,3,3,1,0,0,2026-03-28 07:12:42.7+00
U-0028,hack-14,1,1,0,0,0,2026-03-19 12:32:31.819+00
U-0028,hack-3,7,7,1,1,1,2026-03-28 13:38:23.19+00
U-0028,T-016,0,3,0,0,0,2026-03-25 11:48:57.01+00
U-0028,Data,0,0,0,0,0,2026-03-17 13:41:00.818+00
U-0028,/team/T-012/manage,0,0,0,0,0,2026-03-09 04:57:45.431+00
U-0028,INV-612549,0,0,0,0,0,2026-03-22 06:57:58.848+00
U-0028,INV-519236,0,0,0,0,0,2026-03-27 00:29:30.897+00
U-0028,T-015,0,2,0,0,0,2026-03-26 10:30:32.11+00
U-0028,T-005,0,5,0,0,0,2026-03-27 12:24:22.142+00
U-0028,T-008,0,2,0,1,0,2026-03-28 10:11:57.464+00
U-0028,fallback-team_filter,0,0,0,0,0,2026-03-07 10:15:24.705+00
U-0028,hack-6,4,5,1,0,0,2026-03-28 13:32:43.19+00
U-0028,T-026,0,14,0,0,0,2026-03-27 10:38:32.121+00
U-0028,hack-7,0,1,0,0,0,2026-03-20 12:58:37.169+00
U-0028,Team-U-0028-470,0,0,0,0,0,2026-03-15 02:52:34.018+00
U-0028,hack-11,0,0,0,0,0,2026-03-02 08:36:15.766+00
U-0028,T-028,0,5,0,1,0,2026-03-27 11:26:41.629+00
U-0028,T-006,0,3,0,1,0,2026-03-24 03:58:52.422+00
U-0028,notification_panel,0,0,0,0,0,2026-03-24 11:40:42.668+00
U-0028,hack-5-1,0,0,0,0,1,2026-03-09 14:36:58.552+00
U-0028,Web,0,0,0,0,0,2026-03-21 05:27:40.733+00
U-0028,/matcher,0,0,0,0,0,2026-03-28 14:09:20.337+00
U-0028,/chat,0,0,0,0,0,2026-03-27 06:40:04.867+00
U-0028,INV-108947,0,0,0,0,0,2026-03-02 12:48:59.459+00
U-0028,hackathons_list,0,0,0,0,0,2026-03-28 13:24:58.19+00
U-0028,/submit/hack-2,0,0,0,0,0,2026-03-23 12:04:09.886+00
U-0028,/team/T-019/manage,0,0,0,0,0,2026-03-21 05:07:03.024+00
U-0028,true,0,0,0,0,0,2026-03-22 02:20:33.891+00
U-0028,hack-6-2,4,5,0,0,0,2026-03-21 06:11:00.024+00
U-0028,ongoing,0,0,0,0,0,2026-03-26 10:35:39.451+00
U-0028,Team-U-0028-942,0,0,0,0,0,2026-03-23 14:19:12.037+00
U-0029,Team-U-0029-685,0,0,0,0,0,2026-03-11 13:17:29.035+00
U-0029,ended,0,0,0,0,0,2026-03-23 13:22:52.475+00
U-0029,hack-7,1,2,0,0,0,2026-03-20 14:07:49.568+00
U-0029,user,0,0,0,0,0,2026-03-27 01:46:24.663+00
U-0029,hack-5-1,0,0,0,0,0,2026-03-25 08:29:47.591+00
U-0029,hack-5,10,10,0,0,1,2026-03-28 11:21:11.696+00
U-0029,hack-3,4,7,1,1,1,2026-03-25 11:03:14.432+00
U-0029,/submit/hack-5,0,0,0,0,0,2026-03-06 08:41:07.524+00
U-0029,T-014,0,0,0,1,0,2026-03-21 10:04:07.882+00
U-0029,T-026,0,10,0,0,0,2026-03-28 11:22:11.696+00
U-0029,Team-U-0029-495,0,0,0,0,0,2026-03-18 05:45:13.733+00
U-0029,AI,0,0,0,0,0,2026-03-23 07:06:32.297+00
U-0029,/team/T-026/manage,0,0,0,0,0,2026-03-28 12:52:33.681+00
U-0029,T-006,0,2,0,0,0,2026-03-13 14:59:59.999+00
U-0029,T-010,0,4,0,0,0,2026-03-24 13:48:12.357+00
U-0029,hack-6-2,7,7,0,0,0,2026-03-28 12:19:13.47+00
U-0029,INV-493246,0,0,0,0,0,2026-03-21 10:01:05.882+00
U-0029,INV-466905,0,0,0,0,0,2026-03-24 14:47:57.062+00
U-0029,T-027,0,5,0,0,0,2026-03-25 07:35:12.657+00
U-0029,T-007,0,3,0,0,0,2026-03-21 13:59:43.52+00
U-0029,hack-10-1,4,6,0,0,0,2026-03-27 01:50:50.663+00
U-0029,T-002,0,4,0,0,0,2026-03-26 10:36:51.08+00
U-0029,T-028,0,5,0,0,0,2026-03-28 11:14:32.579+00
U-0029,false,0,0,0,0,0,2026-03-17 17:18:00.017+00
U-0029,Team-U-0029-608,0,0,0,0,0,2026-03-13 14:59:59.999+00
U-0029,T-019,0,5,0,0,0,2026-03-28 11:00:43.579+00
U-0029,/team/T-008/manage,0,0,0,0,0,2026-03-14 09:50:18.123+00
U-0029,hack-7-1,7,7,1,0,0,2026-03-26 05:45:17.356+00
U-0029,T-008,0,4,0,0,0,2026-03-27 05:02:14.348+00
U-0029,T-017,0,2,0,0,0,2026-03-28 11:23:58.696+00
U-0029,hack-8-1,6,9,1,1,0,2026-03-28 12:13:41.47+00
U-0029,all,0,0,0,0,0,2026-03-28 10:11:50.05+00
U-0029,T-003,0,4,0,0,0,2026-03-21 14:09:36.52+00
U-0029,/submit/hack-2,0,0,0,0,0,2026-03-23 05:24:34.373+00
U-0029,T-001,0,2,0,0,0,2026-03-22 09:52:29.106+00
U-0029,ongoing,0,0,0,0,0,2026-03-25 10:46:32.432+00
U-0029,T-013,0,7,0,0,0,2026-03-28 10:55:15.579+00
U-0029,hack-9,3,3,0,0,0,2026-03-22 12:54:39.17+00
U-0029,hack-4-2,6,7,1,0,1,2026-03-28 10:23:30.05+00
U-0029,Team-U-0029-968,0,0,0,0,0,2026-03-28 11:14:39.579+00
U-0029,/submit/hack-3,0,0,0,0,0,2026-03-21 01:47:14.565+00
U-0029,T-030,0,4,0,0,0,2026-03-20 17:04:26.014+00
U-0029,Web,0,0,0,0,0,2026-03-25 01:51:41.563+00
U-0029,/team/T-020/manage,0,0,0,0,0,2026-03-10 11:09:20.087+00
U-0029,hackathons_list,0,0,0,0,0,2026-03-28 10:14:54.05+00
U-0029,hack-6-1,1,1,0,0,0,2026-03-21 12:04:25.329+00
U-0029,/camp,0,0,0,0,0,2026-03-27 04:28:31.348+00
U-0029,/team/T-005/manage,0,0,0,0,0,2026-03-20 06:37:17.58+00
U-0029,T-004,0,5,0,1,0,2026-03-27 16:23:06.442+00
U-0029,fallback-team_create_attempt,0,0,0,0,0,2026-03-20 02:12:13.476+00
U-0029,/team/T-011/manage,0,0,0,0,0,2026-03-21 04:10:32.253+00
U-0029,hack-2-2,3,4,0,0,0,2026-03-26 10:16:24.08+00
U-0029,closed,0,0,0,0,0,2026-03-28 10:47:25.579+00
U-0029,T-018,0,3,0,0,0,2026-03-27 02:35:28.212+00
U-0029,T-1476,0,0,0,0,0,2026-03-28 11:15:49.579+00
U-0029,hack-6,5,6,0,0,1,2026-03-26 05:43:45.356+00
U-0029,T-005,0,2,0,0,0,2026-03-22 11:15:12.374+00
U-0029,/profile/notifications,0,0,0,0,0,2026-03-28 13:55:49.635+00
U-0029,hack-2,5,5,1,0,1,2026-03-27 01:48:17.663+00
U-0029,/submit/hack-4,0,0,0,0,0,2026-03-26 11:55:12.882+00
U-0029,hack-8,1,1,1,0,0,2026-03-21 12:04:30.329+00
U-0029,/submit/hack-6,0,0,0,0,0,2026-03-14 07:10:27.528+00
U-0029,T-012,0,1,0,0,0,2026-03-16 08:23:56.035+00
U-0029,/team/T-030/manage,0,0,0,0,0,2026-03-19 01:08:35.678+00
U-0029,/matcher,0,0,0,0,0,2026-03-28 11:19:11.696+00
U-0029,hack-10,0,0,0,0,0,2026-03-19 03:02:32.335+00
U-0029,true,0,0,0,0,0,2026-03-25 08:28:11.591+00
U-0029,hack-5-2,5,4,0,1,0,2026-03-26 14:37:22.527+00
U-0029,Team-U-0029-846,0,0,0,0,0,2026-03-11 10:39:59.326+00
U-0029,/hackathons,0,0,0,0,0,2026-03-28 12:06:44.47+00
U-0029,hack-12,0,0,0,0,0,2026-03-27 04:30:26.348+00
U-0029,T-011,0,4,0,0,0,2026-03-27 04:36:47.348+00
U-0029,hack-13,0,3,0,0,0,2026-03-28 10:46:31.579+00
U-0029,hack-4,7,11,0,0,1,2026-03-28 12:11:42.47+00
U-0029,T-1460,0,0,0,0,0,2026-03-13 14:59:59.999+00
U-0029,T-5282,0,0,0,0,0,2026-03-11 13:19:10.035+00
U-0029,fallback-hackathon_view,0,0,0,0,0,2026-03-28 12:19:36.47+00
U-0029,Blockchain,0,0,0,0,0,2026-03-28 10:13:03.05+00
U-0029,/chat,0,0,0,0,0,2026-03-28 14:42:47.01+00
U-0029,chatbot_room,0,0,0,0,0,2026-03-28 14:43:36.01+00
U-0029,hack-9-1,6,10,0,0,0,2026-03-27 02:20:30.212+00
U-0029,hack-14,1,1,1,0,0,2026-03-12 08:08:22.559+00
U-0029,fallback-team_request_create,0,0,0,0,0,2026-03-11 13:19:26.035+00
U-0029,T-020,0,0,0,0,0,2026-03-18 12:38:41.284+00
U-0029,Cloud,0,0,0,0,0,2026-03-25 14:07:47.754+00
U-0029,T-015,0,2,0,1,0,2026-03-18 12:33:47.284+00
U-0029,/team/T-019/manage,0,0,0,0,0,2026-03-22 13:53:13.077+00
U-0029,hack-11,0,1,0,0,0,2026-03-13 14:52:53.643+00
U-0029,/team/T-009/manage,0,0,0,0,0,2026-03-23 06:14:02.726+00
U-0029,hack-2-1,0,1,0,0,0,2026-03-28 10:22:15.05+00
U-0029,open,0,0,0,0,0,2026-03-25 07:25:32.657+00
U-0029,T-4329,0,0,0,0,0,2026-03-16 07:40:19.245+00
U-0029,T-029,0,3,0,1,0,2026-03-28 11:21:23.696+00
U-0029,T-009,0,3,0,0,0,2026-03-24 13:39:17.357+00
U-0029,hack-4-1,1,1,1,0,0,2026-03-13 10:19:27.66+00
U-0029,hack-3-2,7,10,0,1,0,2026-03-28 10:21:04.05+00
U-0029,INV-274803,0,0,0,0,0,2026-03-28 13:56:44.635+00
U-0029,/submit/hack-4-2,0,0,0,0,0,2026-03-10 21:33:48.004+00
U-0029,team,0,0,0,0,0,2026-03-28 11:20:10.696+00
U-0030,team,0,0,0,0,0,2026-03-22 08:52:05.099+00
U-0030,hack-5-2,2,4,1,0,0,2026-03-28 04:04:54.533+00
U-0030,hack-6,3,4,1,0,0,2026-03-28 02:38:58.472+00
U-0030,hack-15,0,0,0,0,0,2026-03-21 08:07:25.784+00
U-0030,/camp,0,0,0,0,0,2026-03-28 14:14:03.715+00
U-0030,hack-2-2,5,7,0,1,1,2026-03-28 04:06:34.533+00
U-0030,T-003,0,1,0,0,0,2026-03-24 06:31:27.793+00
